MOM_ID	SAS_ID	PROJECT	OBSERVATION_TYPE	SUCCESSOR_MOM_ID	SUCCESSOR_SAS_ID	SUCCESSOR_TYPE	STORAGE_MANAGER	SPACE_USED	RA	DEC	SAPS	CHANNELWIDTH	CLOCK	TIME_RES	MAX_EXPOSURE	MIN_EXPOSURE	ANTENNA_SET	NR_STATIONS	NR_INT_STATIONS	NR_CORRELATED	Size dysco compr [TB]	Expected compression time if LBA per subband	Expected compression time if HBA per subband	Expected compression time per dataset [HR]
515063	341142	LC3_004	Beam Observation - 110-190 MHz				LofarStorageManager	0,2425677005	2,13E+02	5,2202777777800002E+001	0	0,0	200	1,139	14399	0	HBA Dual Inner	47	9	366	0,06306760212	1799,875	10439,275	1061,326292
515056	341140	LC3_004	Beam Observation - 110-190 MHz				LofarStorageManager	0,2425677005	2,13E+02	5,2202777777800002E+001	0	0,0	200	1,139	14399	0	HBA Dual Inner	47	9	366	0,06306760212	1799,875	10439,275	1061,326292
515059	341138	LC3_004	Beam Observation - 110-190 MHz				LofarStorageManager	46,60179146	1,9895554166700001E+002	4,2029277777799997E+001	0	0,0	200	1,139	14399	0	HBA Dual Inner	47	9	366	12,11646578	1799,875	10439,275	1061,326292
580045	372812	LC4_005	Beam Observation - 10-90 MHz				LofarStorageManager	12,71937942	3,4436658333299999E+002,2,4422081250000002E+001	2,0768833333300002E+001,3,3159759394399998E+001	0,1	0,0	200	1,139	14399	0	LBA Outer	36	0	488	3,307038648	1799,875	10439,275	243,9830556
580592	373187	LC4_005	Beam Observation - 10-90 MHz				LofarStorageManager	13,42449304	9,8408750000000005E+000,2,4422081250000002E+001	2,1250472222199999E+001,3,3159759394399998E+001	0,1	0,0	200	1,139	14399	0	LBA Outer	37	0	488	3,490368189	1799,875	10439,275	243,9830556
583313	400027	LC4_005	Beam Observation - 10-90 MHz				LofarStorageManager	13,42449304	2,41993333333E+001,2,4422081250000002E+001	4,1405444444399997E+001,3,3159759394399998E+001	0,1	0,0	200	1,139	14399	0	LBA Outer	37	0	488	3,490368189	1799,875	10439,275	243,9830556
606776	412138	MSSS_LBA	Beam Observation - 30-90 MHz				LofarStorageManager	0,7073773158	0,5,6375833333300003E+000,3,5436241666699999E+002,3,5718120833299997E+002,2,8187916666700001E+000,3,5718120833299997E+002,2,8187916666700001E+000,0,2,9986791666699997E+002	3,0E+001,3,0E+001,3,0E+001,3,4228194444400003E+001,3,4228194444400003E+001,2,57718055556E+001,2,57718055556E+001,9,0E+001,4,0733888888899997E+001	0,1,2,3,4,5,6,7,8	0,0	200	1,139	14399	0	LBA Inner	38	0	488	0,1839181021	1799,875	10439,275	243,9830556
606677	412034	MSSS_LBA	Beam Observation - 30-90 MHz				LofarStorageManager	0,386506752	2,9986791666699997E+002	4,0733888888899997E+001	0	0,0	200	1,139	14399	0	LBA Inner	38	0	80	0,1004917555	1799,875	10439,275	39,99722222
606681	412038	MSSS_LBA	Beam Observation - 30-90 MHz				LofarStorageManager	0,7073773158	0,5,6375833333300003E+000,3,5436241666699999E+002,3,5718120833299997E+002,2,8187916666700001E+000,3,5718120833299997E+002,2,8187916666700001E+000,0,2,9986791666699997E+002	3,0E+001,3,0E+001,3,0E+001,3,4228194444400003E+001,3,4228194444400003E+001,2,57718055556E+001,2,57718055556E+001,9,0E+001,4,0733888888899997E+001	0,1,2,3,4,5,6,7,8	0,0	200	1,139	14399	0	LBA Inner	38	0	488	0,1839181021	1799,875	10439,275	243,9830556
606700	412058	MSSS_LBA	Beam Observation - 30-90 MHz				LofarStorageManager	0,7072998605	0,5,6375833333300003E+000,3,5436241666699999E+002,3,5718120833299997E+002,2,8187916666700001E+000,3,5718120833299997E+002,2,8187916666700001E+000,0,2,9986791666699997E+002	3,0E+001,3,0E+001,3,0E+001,3,4228194444400003E+001,3,4228194444400003E+001,2,57718055556E+001,2,57718055556E+001,9,0E+001,4,0733888888899997E+001	0,1,2,3,4,5,6,7,8	0,0	200	1,139	14399	0	LBA Inner	38	0	488	0,1838979637	1799,875	10439,275	243,9830556
606795	412158	MSSS_LBA	Beam Observation - 30-90 MHz				LofarStorageManager	0,7073773158	0,5,6375833333300003E+000,3,5436241666699999E+002,3,5718120833299997E+002,2,8187916666700001E+000,3,5718120833299997E+002,2,8187916666700001E+000,0,2,9986791666699997E+002	3,0E+001,3,0E+001,3,0E+001,3,4228194444400003E+001,3,4228194444400003E+001,2,57718055556E+001,2,57718055556E+001,9,0E+001,4,0733888888899997E+001	0,1,2,3,4,5,6,7,8	0,0	200	1,139	14399	0	LBA Inner	38	0	488	0,1839181021	1799,875	10439,275	243,9830556
606719	412078	MSSS_LBA	Beam Observation - 30-90 MHz				LofarStorageManager	0,7073773158	0,5,6375833333300003E+000,3,5436241666699999E+002,3,5718120833299997E+002,2,8187916666700001E+000,3,5718120833299997E+002,2,8187916666700001E+000,0,2,9986791666699997E+002	3,0E+001,3,0E+001,3,0E+001,3,4228194444400003E+001,3,4228194444400003E+001,2,57718055556E+001,2,57718055556E+001,9,0E+001,4,0733888888899997E+001	0,1,2,3,4,5,6,7,8	0,0	200	1,139	14399	0	LBA Inner	38	0	488	0,1839181021	1799,875	10439,275	243,9830556
606738	412098	MSSS_LBA	Beam Observation - 30-90 MHz				LofarStorageManager	0,7073773158	0,5,6375833333300003E+000,3,5436241666699999E+002,3,5718120833299997E+002,2,8187916666700001E+000,3,5718120833299997E+002,2,8187916666700001E+000,0,2,9986791666699997E+002	3,0E+001,3,0E+001,3,0E+001,3,4228194444400003E+001,3,4228194444400003E+001,2,57718055556E+001,2,57718055556E+001,9,0E+001,4,0733888888899997E+001	0,1,2,3,4,5,6,7,8	0,0	200	1,139	14399	0	LBA Inner	38	0	488	0,1839181021	1799,875	10439,275	243,9830556
606757	412118	MSSS_LBA	Beam Observation - 30-90 MHz				LofarStorageManager	0,7073773158	0,5,6375833333300003E+000,3,5436241666699999E+002,3,5718120833299997E+002,2,8187916666700001E+000,3,5718120833299997E+002,2,8187916666700001E+000,0,2,9986791666699997E+002	3,0E+001,3,0E+001,3,0E+001,3,4228194444400003E+001,3,4228194444400003E+001,2,57718055556E+001,2,57718055556E+001,9,0E+001,4,0733888888899997E+001	0,1,2,3,4,5,6,7,8	0,0	200	1,139	14399	0	LBA Inner	38	0	488	0,1839181021	1799,875	10439,275	243,9830556
606814	412178	MSSS_LBA	Beam Observation - 30-90 MHz				LofarStorageManager	0,7073773158	0,5,6375833333300003E+000,3,5436241666699999E+002,3,5718120833299997E+002,2,8187916666700001E+000,3,5718120833299997E+002,2,8187916666700001E+000,0,2,9986791666699997E+002	3,0E+001,3,0E+001,3,0E+001,3,4228194444400003E+001,3,4228194444400003E+001,2,57718055556E+001,2,57718055556E+001,9,0E+001,4,0733888888899997E+001	0,1,2,3,4,5,6,7,8	0,0	200	1,139	14399	0	LBA Inner	38	0	488	0,1839181021	1799,875	10439,275	243,9830556
606833	412198	MSSS_LBA	Beam Observation - 30-90 MHz				LofarStorageManager	0,7073773158	0,5,6375833333300003E+000,3,5436241666699999E+002,3,5718120833299997E+002,2,8187916666700001E+000,3,5718120833299997E+002,2,8187916666700001E+000,0,2,9986791666699997E+002	3,0E+001,3,0E+001,3,0E+001,3,4228194444400003E+001,3,4228194444400003E+001,2,57718055556E+001,2,57718055556E+001,9,0E+001,4,0733888888899997E+001	0,1,2,3,4,5,6,7,8	0,0	200	1,139	14399	0	LBA Inner	38	0	488	0,1839181021	1799,875	10439,275	243,9830556
606853	412218	MSSS_LBA	Beam Observation - 30-90 MHz				LofarStorageManager	0,386506752	2,9986791666699997E+002	4,0733888888899997E+001	0	0,0	200	1,139	14399	0	LBA Inner	38	0	80	0,1004917555	1799,875	10439,275	39,99722222
631382	427366	LT5_008	Beam Observation - 110-190 MHz				LofarStorageManager	0,6112591872	1,2340025000000001E+002	4,8217388888899997E+001	0	0,0	200	1,139	14399	0	HBA Dual	38	0	240	0,1589273887	1799,875	10439,275	695,9516667
631385	427370	LT5_008	Beam Observation - 110-190 MHz				LofarStorageManager	21,72977873	1,18E+02	1,6204166666700001E+001	0	0,0	200	1,139	14399	0	HBA Dual	38	0	240	5,64974247	1799,875	10439,275	695,9516667
635400	431628	LC5_014	Beam Observation - 110-190 MHz				LofarStorageManager	0,7998369178	1,23E+02	4,82E+01	0	0,0	200	1,139	14399	0	HBA Dual Inner	47	9	240	0,2079575986	1799,875	10439,275	695,9516667
635403	431632	LC5_014	Beam Observation - 110-190 MHz				LofarStorageManager	38,39371658	1,3000975000000003E+002,1,2960833333299999E+002	2,9817416666700009E+001,3,0925277777800005E+001	0,1	0,0	200	1,139	14399	0	HBA Dual Inner	47	9	480	9,982366311	1799,875	10439,275	1391,903333
635413	431646	LC5_014	Beam Observation - 110-190 MHz				LofarStorageManager	0,7998480384	1,23E+02	4,82E+01	0	0,0	200	1,139	14399	0	HBA Dual Inner	47	9	240	0,20796049	1799,875	10439,275	695,9516667
643362	441350	LT5_008	Beam Observation - 110-190 MHz				LofarStorageManager	0,6112591872	1,2340025000000001E+002	4,8217388888899997E+001	0	0,0	200	1,139	14399	0	HBA Dual	38	0	240	0,1589273887	1799,875	10439,275	695,9516667
643365	441354	LT5_008	Beam Observation - 110-190 MHz				LofarStorageManager	22,48246579	1,5734000000000003E+002	1,6447777777799999E+001	0	0,0	200	1,139	14399	0	HBA Dual	38	0	240	5,845441106	1799,875	10439,275	695,9516667
644877	443256	LT5_008	Beam Observation - 110-190 MHz				LofarStorageManager	0,6112591872	2,0278454166700001E+002	3,0509166666699997E+001	0	0,0	200	1,139	14399	0	HBA Dual	38	0	240	0,1589273887	1799,875	10439,275	695,9516667
644880	443260	LT5_008	Beam Observation - 110-190 MHz				LofarStorageManager	22,48416768	1,8099208333300001E+002	2,6388888888899997E-001	0	0,0	200	1,139	14399	0	HBA Dual	38	0	240	5,845883597	1799,875	10439,275	695,9516667
658787	464072	LT5_008	Beam Observation - 110-190 MHz				LofarStorageManager	0,5727633408	2,1283529166700001E+002	5,2202638888899997E+001	0	0,0	200	1,139	14399	0	HBA Dual	37	0	240	0,1489184686	1799,875	10439,275	695,9516667
658790	464076	LT5_008	Beam Observation - 110-190 MHz				LofarStorageManager	20,61861765	2,1718000000000004E+002	3,3177500000000002E+001	0	0,0	200	1,139	14399	0	HBA Dual	37	0	240	5,360840589	1799,875	10439,275	695,9516667
672323	470246	2016LOFAROBS	Beam Observation - 10-90 MHz				LofarStorageManager	0,1453909197	2,998679166666667E+002	4,0733888888888899E+001	0	0,0	200	1,139	14399	0	LBA Outer	49	11	488	0,03780163912	1799,875	10439,275	243,9830556
682376	521446	2016LOFAROBS	Beam Observation - 10-90 MHz				LofarStorageManager	0,405788631	1,23E+02	4,8217383333299992E+001	0	0,0	200	1,139	14399	0	LBA Outer	50	12	244	0,1055050441	1799,875	10439,275	121,9915278
692254	526227	2016LOFAROBS	Beam Observation - 10-90 MHz				LofarStorageManager	0,1370510131	2,998679166666667E+002	4,0733888888888899E+001	0	0,0	200	1,139	14399	0	LBA Outer	46	9	488	0,03563326341	1799,875	10439,275	243,9830556
741680	564475	2017LOFAROBS	Beam Observation - 10-90 MHz				LofarStorageManager	0,115961856	8,5651083333299994E+001,1,23400291667E+002	4,9851966666699994E+001,4,8217383333299992E+001	0,1	0,0	200	1,139	14399	0	LBA Outer	38	0	480	0,03015008256	1799,875	10439,275	239,9833333
741704	564505	2017LOFAROBS	Beam Observation - 110-190 MHz				LofarStorageManager	0,4408009523	1,23400291667E+002,8,5650583333300006E+001	4,8217361111099997E+001,4,9851999999999997E+001	0,1	0,0	200	1,139	14399	0	HBA Dual Inner	50	12	488	0,1146082476	1799,875	10439,275	1415,101722
745822	567723	LC7_015	Beam Observation - 110-190 MHz				LofarStorageManager	0,5196737536	8,5651083333299994E+001	4,9851972222199997E+001	0	0,0	200	1,6633	14399	0	HBA Dual	38	0	410	0,1351151759	1799,875	10439,275	1188,917431
760668	573611	LC7_015	Beam Observation - 110-190 MHz				LofarStorageManager	7,271116595	6,8291791666699993E+001	2,4562055555600001E+001	0	0,0	200	1,6633	14399	0	HBA Dual	38	0	410	1,890490315	1799,875	10439,275	1188,917431
760704	573685	LC7_015	Beam Observation - 110-190 MHz				LofarStorageManager	7,271116595	6,8291791666699993E+001	2,4562055555600001E+001	0	0,0	200	1,6633	14399	0	HBA Dual	38	0	410	1,890490315	1799,875	10439,275	1188,917431
772872	582213	LC7_007	Beam Observation - 10-90 MHz				LofarStorageManager	9,560662088	1,09804166667E+001,3,5086641666700001E+002	4,7184749999999998E+000,5,8811777777799996E+001	0,1	0,0	200	0,250348	14399	0	LBA Outer	36	0	488	2,485772143	1799,875	10439,275	243,9830556
772828	582183	LC7_007	Beam Observation - 10-90 MHz				LofarStorageManager	9,466699807	1,00689208333E+001,3,5086641666700001E+002	4,33239722222E+000,5,8811777777799996E+001	0,1	0,0	200	0,250348	14399	0	LBA Outer	36	0	488	2,46134195	1799,875	10439,275	243,9830556
774159	583141	2017LOFAROBS	Beam Observation - 110-190 MHz				LofarStorageManager	0,2950428262	8,5651083333299994E+001	4,9851966666699994E+001	0	0,0	200	1,139	14399	0	HBA Dual Inner	38	0	240	0,07671113482	1799,875	10439,275	695,9516667
774465	583455	2017LOFAROBS	Beam Observation - 110-190 MHz				LofarStorageManager	0,6871746355	2,4422080833333332E+001	3,315975944444444E+001	0	0,0	200	1,6633	14399	0	HBA Dual	50	12	244	0,1786654052	1799,875	10439,275	707,5508611
799343	600149	LC8_012	Beam Observation - 10-90 MHz				LofarStorageManager	7,642630308	1,1486563749999999E+002,8,3633083333300007E+001	2,1473352777800002E+001,2,2014500000000002E+001	0,1	0,0	200	0,250348	14399	0	LBA Outer	36	0	488	1,98708388	1799,875	10439,275	243,9830556
799426	600171	LC8_012	Beam Observation - 10-90 MHz				LofarStorageManager	15,28487584	1,15709625E+002,8,3633083333300007E+001	2,1338244444444445E+001,2,2014500000000002E+001	0,1	0,0	200	0,250348	14399	0	LBA Outer	36	0	488	3,974067718	1799,875	10439,275	243,9830556
801608	601902	LC8_012	Beam Observation - 10-90 MHz				LofarStorageManager	15,28492581	1,3260425416699999E+002,8,3633083333300007E+001	1,76971972222E+001,2,2014500000000002E+001	0,1	0,0	200	0,250348	14399	0	LBA Outer	36	0	488	3,97408071	1799,875	10439,275	243,9830556
802370	602826	LC8_012	Beam Observation - 10-90 MHz				LofarStorageManager	9,643971871	1,34647708333E+002,8,3633083333300007E+001	1,7140411111100001E+001,2,2014500000000002E+001	0,1	0,0	200	0,250348	14399	0	LBA Outer	35	0	488	2,507432686	1799,875	10439,275	243,9830556
884075	661362	LC10_017	Beam Observation - 110-190 MHz				LofarStorageManager	0,9030362112	8,5650416666699996E+001	4,9851944444399997E+001	0	0,0	200	1,139	14399	0	HBA Dual Inner	51	13	243	0,2347894149	1799,875	10439,275	704,6510625
884079	661366	LC10_017	Beam Observation - 110-190 MHz				LofarStorageManager	86,87165407	1,48044960417E+002,1,4896845833300003E+002,1,4712146250000001E+002	7,216639194439999E+001,6,9679694444399999E+001,7,4653089444399996E+001	0,1,2	0,0	200	1,139	14399	0	HBA Dual Inner	51	13	487	22,58663006	1799,875	10439,275	1412,201924
884086	661372	LC10_017	Beam Observation - 110-190 MHz				LofarStorageManager	0,9030362112	2,1283541666699998E+002	5,2202777777800002E+001	0	0,0	200	1,139	14399	0	HBA Dual Inner	51	13	243	0,2347894149	1799,875	10439,275	704,6510625
909849	674684	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,155885568	2,06598454167E+002,8,3633083333300007E+001	-1,0986286111100002E+001,2,2014500000000002E+001	0,1	0,0	200	0,167772	14399	0	LBA Outer	36	0	120	0,04053024768	1799,875	10439,275	59,99583333
909854	674690	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,369659904	2,0667672916699996E+002,8,3633083333300007E+001	-1,1015838888899998E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	35	0	120	0,09611157504	1799,875	10439,275	59,99583333
909859	674696	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,369659904	2,0675489166700001E+002,8,3633083333300007E+001	-1,10453027778E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	35	0	120	0,09611157504	1799,875	10439,275	59,99583333
909864	674702	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,369659904	2,0683314166700001E+002,8,3633083333300007E+001	-1,10746694444E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	35	0	120	0,09611157504	1799,875	10439,275	59,99583333
910083	674816	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,369659904	2,0762527499999996E+002,8,3633083333300007E+001	-1,13679777778E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	35	0	120	0,09611157504	1799,875	10439,275	59,99583333
910088	674822	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,369659904	2,0770366666699999E+002,8,3633083333300007E+001	-1,1397202777799999E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	35	0	120	0,09611157504	1799,875	10439,275	59,99583333
910093	674828	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,369659904	2,0778215416699999E+002,8,3633083333300007E+001	-1,1426336111099998E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	35	0	120	0,09611157504	1799,875	10439,275	59,99583333
911026	680856	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4674367488	2,08497916667E+002,8,3633083333300007E+001	-1,1688174999999999E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	36	0	120	0,1215335547	1799,875	10439,275	59,99583333
911031	680862	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4557631488	2,085766625E+002,8,3633083333300007E+001	-1,17172583333E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	36	0	120	0,1184984187	1799,875	10439,275	59,99583333
911036	680868	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4557631488	2,0865529166700003E+002,8,3633083333300007E+001	-1,17462444444E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	36	0	120	0,1184984187	1799,875	10439,275	59,99583333
910078	674810	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,369659904	2,0754677083300001E+002,8,3633083333300007E+001	-1,13386527778E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	35	0	120	0,09611157504	1799,875	10439,275	59,99583333
911041	680874	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4557631488	2,0873401666699999E+002,8,3633083333300007E+001	-1,1775130555599999E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	36	0	120	0,1184984187	1799,875	10439,275	59,99583333
911266	681024	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,769228401	2,0945196666700002E+002,8,3633083333300007E+001	-1,20347416667E+001,2,2014500000000002E+001	0,1	0,0	200	0,167772	14399	0	LBA Outer	35	0	120	0,4599993842	1799,875	10439,275	59,99583333
911271	681030	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,40756224	2,0953095833299997E+002,8,3633083333300007E+001	-1,2063575000000002E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	34	0	120	0,1059661824	1799,875	10439,275	59,99583333
911276	681036	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,40756224	2,0960982916699999E+002,8,3633083333300007E+001	-1,2092311111100001E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	34	0	120	0,1059661824	1799,875	10439,275	59,99583333
911281	681042	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,3844263936	2,0968879999999999E+002,8,3633083333300007E+001	-1,21209416667E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	33	0	120	0,09995086234	1799,875	10439,275	59,99583333
911524	681178	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4180021248	2,1040899583300001E+002,8,3633083333300007E+001	-1,237825E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	34	0	120	0,1086805524	1799,875	10439,275	59,99583333
911529	681182	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,40756224	2,104882375E+002,8,3633083333300007E+001	-1,2406827777799998E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	34	0	120	0,1059661824	1799,875	10439,275	59,99583333
911534	681186	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,40756224	2,105673625E+002,8,3633083333300007E+001	-1,24353027778E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	34	0	120	0,1059661824	1799,875	10439,275	59,99583333
911539	681190	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,40756224	2,10646583333E+002,8,3633083333300007E+001	-1,2463669444400002E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	34	0	120	0,1059661824	1799,875	10439,275	59,99583333
911794	681358	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,769231155	2,1136907916699997E+002,8,3633083333300007E+001	-1,27185916667E+001,2,2014500000000002E+001	0,1	0,0	200	0,167772	14399	0	LBA Outer	35	0	120	0,4600001004	1799,875	10439,275	59,99583333
911799	681364	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,725036134	2,1144857083299996E+002,8,3633083333300007E+001	-1,27469055556E+001,2,2014500000000002E+001	0,1	0,0	200	0,167772	14399	0	LBA Outer	35	0	120	0,4485093949	1799,875	10439,275	59,99583333
911804	681370	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,725036134	2,1152795416699999E+002,8,3633083333300007E+001	-1,27751083333E+001,2,2014500000000002E+001	0,1	0,0	200	0,167772	14399	0	LBA Outer	35	0	120	0,4485093949	1799,875	10439,275	59,99583333
911809	681376	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,725036134	2,1160743333299999E+002,8,3633083333300007E+001	-1,28032055556E+001,2,2014500000000002E+001	0,1	0,0	200	0,167772	14399	0	LBA Outer	35	0	120	0,4485093949	1799,875	10439,275	59,99583333
911981	681468	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,769231155	2,1233228333299999E+002,8,3633083333300007E+001	-1,3055666666700001E+001,2,2014500000000002E+001	0,1	0,0	200	0,167772	14399	0	LBA Outer	35	0	120	0,4600001004	1799,875	10439,275	59,99583333
911986	681474	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,725036134	2,124120375E+002,8,3633083333300007E+001	-1,3083702777799999E+001,2,2014500000000002E+001	0,1	0,0	200	0,167772	14399	0	LBA Outer	35	0	120	0,4485093949	1799,875	10439,275	59,99583333
911991	681480	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,725036134	2,12491683333E+002,8,3633083333300007E+001	-1,3111627777799999E+001,2,2014500000000002E+001	0,1	0,0	200	0,167772	14399	0	LBA Outer	35	0	120	0,4485093949	1799,875	10439,275	59,99583333
911996	681486	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,725036134	2,12571425E+002,8,3633083333300007E+001	-1,31394416667E+001,2,2014500000000002E+001	0,1	0,0	200	0,167772	14399	0	LBA Outer	35	0	120	0,4485093949	1799,875	10439,275	59,99583333
912168	681576	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	1,769231155	2,1329867916699999E+002,8,3633083333300007E+001	-1,3389358333300001E+001,2,2014500000000002E+001	0,1	0,0	200	0,167772	14399	0	LBA Outer	35	0	120	0,4600001004	1799,875	10439,275	59,99583333
912173	681582	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,40756224	2,13378704167E+002,8,3633083333300007E+001	-1,3417111111100001E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	34	0	120	0,1059661824	1799,875	10439,275	59,99583333
912178	681588	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,40756224	2,1345861666700003E+002,8,3633083333300007E+001	-1,3444749999999999E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	34	0	120	0,1059661824	1799,875	10439,275	59,99583333
912183	681594	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,40756224	2,1353862916700001E+002,8,3633083333300007E+001	-1,3472275E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	34	0	120	0,1059661824	1799,875	10439,275	59,99583333
912351	681792	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4423901184	2,1426833333299999E+002,8,3633083333300007E+001	-1,37195666667E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	35	0	120	0,1150214308	1799,875	10439,275	59,99583333
912356	681798	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4313407488	2,1434862916700004E+002,8,3633083333300007E+001	-1,3747025000000001E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	35	0	120	0,1121485947	1799,875	10439,275	59,99583333
912361	681804	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4313407488	2,1442882083300003E+002,8,3633083333300007E+001	-1,37743694444E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	35	0	120	0,1121485947	1799,875	10439,275	59,99583333
912366	681810	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4313407488	2,14509104167E+002,8,3633083333300007E+001	-1,3801594444400001E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	35	0	120	0,1121485947	1799,875	10439,275	59,99583333
912534	681898	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4180021248	2,1524130416700001E+002,8,3633083333300007E+001	-1,4046180555599999E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	34	0	120	0,1086805524	1799,875	10439,275	59,99583333
912539	681904	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,40756224	2,1532188333299999E+002,8,3633083333300007E+001	-1,40733361111E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	34	0	120	0,1059661824	1799,875	10439,275	59,99583333
912544	681910	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,40756224	2,15402345833E+002,8,3633083333300007E+001	-1,41003777778E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	34	0	120	0,1059661824	1799,875	10439,275	59,99583333
912549	681916	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,40756224	2,1548290833300001E+002,8,3633083333300007E+001	-1,41272944444E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	34	0	120	0,1059661824	1799,875	10439,275	59,99583333
912721	682008	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,4180021248	2,1524130416700001E+002,8,3633083333300007E+001	-1,4046180555599999E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	34	0	120	0,1086805524	1799,875	10439,275	59,99583333
912726	682014	LT10_002	Beam Observation - 10-90 MHz				LofarStorageManager	0,40756224	2,1532188333299999E+002,8,3633083333300007E+001	-1,40733361111E+001,2,2014500000000002E+001	0,1	0,0	200	0,671089	14399	0	LBA Outer	34	0	120	0,1059661824	1799,875	10439,275	59,99583333
